0.0009366179112137545,4.386066204772874
0.0025404157043879896,12.806004618937635
0.00895560687708494,27.480754426481894
0.06548947908647679,116.97267128560432
0.07631511419040289,121.54349499615088
0.09395688991531949,124.67090069284066
0.11280151398511677,124.18976135488839
0.12082050295098794,123.46805234795997
0.24631768026687198,112.40184757505773
0.26395945599178855,112.64241724403387
0.2828040800615858,112.88298691301
0.30044585578650246,113.12355658198614
0.43797151655119326,129.24172440338722
0.4576180395175776,133.33140877598152
0.47365601744932,136.4588144726713
0.49250064151911727,140.30792917628946
