0,0
19.10375738,0.017640816
33.36667456,0.028093671
62.88223521,0.036992506
116.5588379,0.043906403
178.7293176,0.049614794
254.875457,0.055533871
319.0984126,0.057412059
390.486807,0.059927702
458.2882123,0.061941871
526.0841278,0.063721082
593.8718088,0.065147854
661.6613197,0.066652945
729.4407662,0.067727279
797.2220426,0.068879932
864.9978292,0.069797626
932.7781906,0.07091112
1000.551232,0.071711334
1068.324274,0.072511549
1136.095486,0.073233444
1203.868528,0.074033659
1271.63608,0.074598914
1339.404547,0.07520333
1407.173014,0.075807746
1474.944226,0.076529641
1542.704459,0.076781618
1610.472926,0.077386033
1678.239563,0.077912129
1746.00071,0.078203266
1813.773752,0.079003481
1881.53673,0.079372937
1949.299707,0.079742394
1995.497329,0.079805617
